,instrument_key,name
0,NSE_INDEX|India VIX,India VIX
6146,BSE_EQ|INE0MXP01015,TECHNOPACK POLYMERS LIMITED
6147,BSE_EQ|INE128X01021,ARCHEAN CHEMICAL INDUSTRIES LI
6148,BSE_EQ|INF740KA1RF0,DSP MUTUAL FUND
6149,BSE_EQ|INF740KA1RH6,DSP MUTUAL FUND
6150,BSE_EQ|INF740KA1RG8,DSP MUTUAL FUND
6151,BSE_EQ|INE918I01026,BAJAJ FINSERV LTD
6152,BSE_EQ|INF740KA1RK0,DSP MUTUAL FUND
6153,BSE_EQ|INE128S01021,FIVESTAR BUSINESS FINANCE LTD
6154,BSE_EQ|INE918Z01012,KAYNES TECHNOLOGY INDIA LIMITE
6155,BSE_EQ|INF179KC1IA8,HDFC MUTUAL FUND
6156,BSE_EQ|INF179KC1HZ7,HDFC MUTUAL FUND
6157,BSE_EQ|INE510W01014,INOX GREEN ENERGY SERVICES LIM
6158,BSE_EQ|INE01EE01011,BB TRIPLEWALL CONTAINERS LIMI
6159,BSE_EQ|INE263M01029,KEYSTONE REALTORS LIMITED
6160,BSE_EQ|INE01KI01027,VINNY OVERSEAS LIMITED
6161,BSE_EQ|INE0D0U01013,AAA TECHNOLOGIES LIMITED
6162,BSE_EQ|INF740KA1RL8,DSP MUTUAL FUND
6163,BSE_EQ|INF740KA1RM6,DSP MUTUAL FUND
6164,BSE_EQ|INF740KA1RN4,DSP MUTUAL FUND
6165,BSE_EQ|INF740KA1RO2,DSP MUTUAL FUND
6166,BSE_EQ|INF740KA1RQ7,DSP MUTUAL FUND
6167,BSE_EQ|INF109KC17L8,ICICI PRUDENTIAL MUTUAL FUND
6168,BSE_EQ|INE0N6V01016,AMBO AGRITEC LIMITED
6169,BSE_EQ|INE792Z01011,SIRCA PAINTS INDIA LIMITED
6170,BSE_EQ|INE00OQ01016,DHARMAJ CROP GUARD LIMITED
6171,BSE_EQ|INE324X01026,SARVESHWAR FOODS LIMITED
6172,BSE_EQ|INE244O01017,UNIPARTS INDIA LIMITED
6173,BSE_EQ|INF204KC1915,NIPPON INDIA MUTUAL FUND
6174,BSE_EQ|INE105J01010,RPG LIFE SCIENCES LTD
6175,BSE_EQ|INF204KC1931,NIPPON INDIA MUTUAL FUND
6176,BSE_EQ|INF109KC14M3,ICICI PRUDENTIAL MUTUAL FUND
6177,BSE_EQ|INF109KC15M0,ICICI PRUDENTIAL MUTUAL FUND
6178,BSE_EQ|INF109KC16M8,ICICI PRUDENTIAL MUTUAL FUND
6179,BSE_EQ|INF109KC17M6,ICICI PRUDENTIAL MUTUAL FUND
6180,BSE_EQ|INF109KC18M4,ICICI PRUDENTIAL MUTUAL FUND
6181,BSE_EQ|INF109KC19M2,ICICI PRUDENTIAL MUTUAL FUND
6182,BSE_EQ|INF754K01QX0,EDELWEISS MUTUAL FUND
6183,BSE_EQ|INF109KC18O0,ICICI PRUDENTIAL MUTUAL FUND
6184,BSE_EQ|INF174KA1KV7,KOTAK MAHINDRA MUTUAL FUND
6185,BSE_EQ|INF174KA1KW5,KOTAK MAHINDRA MUTUAL FUND
6186,BSE_EQ|INF174KA1KX3,KOTAK MAHINDRA MUTUAL FUND
6187,BSE_EQ|INF174KA1KY1,KOTAK MAHINDRA MUTUAL FUND
6188,BSE_EQ|INE368I01016,NIRAJ CEMENT STRUCTURALS LTD
6189,BSE_EQ|INF109KC19O8,ICICI PRUDENTIAL MUTUAL FUND
6190,BSE_EQ|INE142Q01026,SULA VINEYARDS LIMITED
6191,BSE_EQ|INE00ZE01026,ABANS HOLDINGS LIMITED
6192,BSE_EQ|INE0MQD01015,DRONEACHARYA AERIAL INNOVATION
6193,BSE_EQ|INE559R01029,LANDMARK CARS LIMITED
6194,BSE_EQ|INE244J01017,RANE BRAKE LINING LTD
6195,BSE_EQ|INE138Y01010,KFIN TECHNOLOGIES LIMITED
6196,BSE_EQ|INE222J01013,RANE ENGINE VALVE LTD
6197,BSE_EQ|INE050401020,ELIN ELECTRONICS LIMITED
6198,BSE_EQ|INF179KC1EN0,HDFC MUTUAL FUND
6199,BSE_EQ|INF179KC1EO8,HDFC MUTUAL FUND
6200,BSE_EQ|INF179KC1EP5,HDFC MUTUAL FUND
6201,BSE_EQ|INF179KC1EQ3,HDFC MUTUAL FUND
6202,BSE_EQ|INF179KC1ER1,HDFC MUTUAL FUND
6203,BSE_EQ|INF179KC1ES9,HDFC MUTUAL FUND
6204,BSE_EQ|INE855R01021,RADIANT CASH MANAGEMENT SERVIC
6205,BSE_EQ|INE09BN01011,AVEER FOODS LIMITED
6206,BSE_EQ|INF740KA1RX3,DSP MUTUAL FUND
6207,BSE_EQ|INF174KA1LO0,KOTAK MAHINDRA MUTUAL FUND
6208,BSE_EQ|INF174KA1LP7,KOTAK MAHINDRA MUTUAL FUND
6209,BSE_EQ|INF174KA1LQ5,KOTAK MAHINDRA MUTUAL FUND
6210,BSE_EQ|INE035801013,SAH POLYMERS LIMITED
6211,BSE_EQ|INE0MFT01014,REX SEALING AND PACKING INDUST
6212,BSE_EQ|INE0MID01012,SVS VENTURES LIMITED
6213,BSE_EQ|INE0BSU01018,LOGICA INFOWAY LIMITED
6214,BSE_EQ|INE0BTI01037,KAMDHENU VENTURES LIMITED
6215,BSE_EQ|INE0LRU01027,AARTI PHARMALABS LIMITED
6216,BSE_EQ|INF174KA1LR3,KOTAK MAHINDRA MUTUAL FUND
6217,BSE_EQ|INF174KA1LS1,KOTAK MAHINDRA MUTUAL FUND
6218,BSE_EQ|INF174KA1LT9,KOTAK MAHINDRA MUTUAL FUND
6219,BSE_EQ|INF174KA1LU7,KOTAK MAHINDRA MUTUAL FUND
6220,BSE_EQ|INE0M9Q01011,DHARNI CAPITAL SERVICES LIMITE
6221,BSE_EQ|INE0MPU01011,TRANSVOY LOGISTICS INDIA LIMIT
6222,BSE_EQ|INF200KA17U0,SBI MUTUAL FUND
6223,BSE_EQ|INF200KA18U8,SBI MUTUAL FUND
6224,BSE_EQ|INF200KA19U6,SBI MUTUAL FUND
6225,BSE_EQ|INF200KA10V3,SBI MUTUAL FUND
6226,BSE_EQ|INE0O4V01010,EARTHSTAHL  ALLOYS LIMITED
6227,BSE_EQ|INE094B01013,ASHIKA CREDIT CAPITAL LTD
6228,BSE_EQ|INE0EEJ01023,BODHI TREE MULTIMEDIA LIMITED
6229,BSE_EQ|INE0KN201016,INDONG TEA COMPANY LIMITED
6230,BSE_EQ|INF179KC1EZ4,HDFC MUTUAL FUND
6231,BSE_EQ|INF179KC1FB2,HDFC MUTUAL FUND
6232,BSE_EQ|INF179KC1HT0,HDFC MUTUAL FUND
6233,BSE_EQ|INE457N01025,YAMINI INVESTMENTS COMPANY LTD
6234,BSE_EQ|INF769K01JP9,MIRAE ASSET MUTUAL FUND
6235,BSE_EQ|INE0O4601016,SEALMATIC INDIA LIMITED
6236,BSE_EQ|INF200KA17V8,SBI MUTUAL FUND
6237,BSE_EQ|INE946K01023,PREMIER CAPITAL SERVICES LTD
6238,BSE_EQ|INF200KA19V4,SBI MUTUAL FUND
6239,BSE_EQ|INE679T01013,MILGREY FINANCE  INVESTMENT L
6240,BSE_EQ|INE0OLH01013,MACFOS LIMITED
6241,BSE_EQ|INF740KA1SK8,DSP MUTUAL FUND
6242,BSE_EQ|INF740KA1SL6,DSP MUTUAL FUND
6243,BSE_EQ|INF740KA1SM4,DSP MUTUAL FUND
6244,BSE_EQ|INF740KA1SN2,DSP MUTUAL FUND
6245,BSE_EQ|INF740KA1SO0,DSP MUTUAL FUND
6246,BSE_EQ|INF179KC1FK3,HDFC MUTUAL FUND
6247,BSE_EQ|INF179KC1FM9,HDFC MUTUAL FUND
6248,BSE_EQ|INF179KC1FN7,HDFC MUTUAL FUND
6249,BSE_EQ|INF179KC1FO5,HDFC MUTUAL FUND
6250,BSE_EQ|INF179KC1FP2,HDFC MUTUAL FUND
6251,BSE_EQ|INE0NPA01011,PATRON EXIM LIMITED
6252,BSE_EQ|INE323J01019,SOMI CONVEYOR BELTINGS LTD
6253,BSE_EQ|INF846K018O8,AXIS MUTUAL FUND
6254,BSE_EQ|INF846K011P0,AXIS MUTUAL FUND
6255,BSE_EQ|INE742C01031,JINDAL DRILLING  INDUSTRIES L
6256,BSE_EQ|INF846K013P6,AXIS MUTUAL FUND
6257,BSE_EQ|INE0G1V01016,AMANAYA VENTURES LIMITED
6258,BSE_EQ|INF223J01051,DEUTSCHE MUTUAL FUND  DWS FIX
6259,BSE_EQ|INE645W01026,AIRAN LIMITED
6260,BSE_EQ|INE753U01022,DIVGI TORQTRANSFER SYSTEMS LIM
6261,BSE_EQ|INF209KB18T9,ADITYA BIRLA SUN LIFE MUTUAL F
6262,BSE_EQ|INE0OKG01017,PROSPECT COMMODITIES LIMITED
6263,BSE_EQ|INF109KC12R6,ICICI PRUDENTIAL MUTUAL FUND
6264,BSE_EQ|INE175Q01018,KUSAM ELECTRICAL INDUSTRIES LT
6265,BSE_EQ|INF223J01077,DEUTSCHE MUTUAL FUND  DWS FIX
6266,BSE_EQ|INF109KC15R9,ICICI PRUDENTIAL MUTUAL FUND
6267,BSE_EQ|INF109KC10S8,ICICI PRUDENTIAL MUTUAL FUND
6268,BSE_EQ|INF200KA17W6,SBI MUTUAL FUND
6269,BSE_EQ|INF200KA18W4,SBI MUTUAL FUND
6270,BSE_EQ|INF200KA19W2,SBI MUTUAL FUND
6271,BSE_EQ|INF200KA10X9,SBI MUTUAL FUND
6272,BSE_EQ|INE122N01017,JUMBO FINANCE LTD
6273,BSE_EQ|INE0NLJ01011,LABELKRAFT TECHNOLOGIES LIMITE
6274,BSE_EQ|INE0OMI01019,BRIGHT OUTDOOR MEDIA LIMITED
6275,BSE_EQ|INF846K011Q8,AXIS MUTUAL FUND
6276,BSE_EQ|INF846K012Q6,AXIS MUTUAL FUND
6277,BSE_EQ|INE302E01014,SAKTHI FINANCE LTD
6278,BSE_EQ|INE201J01017,LGB FORGE LTD
6279,BSE_EQ|INF846K016Q7,AXIS MUTUAL FUND
6280,BSE_EQ|INF179KC1FU2,HDFC MUTUAL FUND
6281,BSE_EQ|INF179KC1FV0,HDFC MUTUAL FUND
6282,BSE_EQ|INF179KC1FW8,HDFC MUTUAL FUND
6283,BSE_EQ|INF179KC1FX6,HDFC MUTUAL FUND
6284,BSE_EQ|INF179KC1FY4,HDFC MUTUAL FUND
6285,BSE_EQ|INE407F01018,EASY FINCORP LIMITED
6286,BSE_EQ|INE0LKQ01012,COMMAND POLYMERS LIMITED
6287,BSE_EQ|INE065D01027,SAT INDUSTRIES LTD
6288,BSE_EQ|INE0NIJ01017,DEV LABTECH VENTURE LIMITED
6289,BSE_EQ|INF846K010Q0,AXIS MUTUAL FUND
6290,BSE_EQ|INF769K01JU9,MIRAE ASSET MUTUAL FUND
6291,BSE_EQ|INE0CDI23017,DIGITAL FIBRE INFRASTRUCTURE T
6292,BSE_EQ|INE047E01031,JMD VENTURES LIMITED
6293,BSE_EQ|INE0N0Y01013,UDAYSHIVAKUMAR INFRA LIMITED
6294,BSE_EQ|INE747V01014,TIVOLI CONSTRUCTION LTD
6295,BSE_EQ|INF174KA1NM0,KOTAK MAHINDRA MUTUAL FUND
6296,BSE_EQ|INF174KA1NN8,KOTAK MAHINDRA MUTUAL FUND
6297,BSE_EQ|INF174KA1NO6,KOTAK MAHINDRA MUTUAL FUND
6298,BSE_EQ|INE0O1T01010,MAIDEN FORGINGS LIMITED
6299,BSE_EQ|INF769K01KF8,MIRAE ASSET MUTUAL FUND
6300,BSE_EQ|INE705C01020,SHIVA TEXYARN LTD
6301,BSE_EQ|INE176J01011,SICAGEN INDIA LTD
6302,BSE_EQ|INE848D01018,VBDESAI FINANCIAL SERVICES L
6303,BSE_EQ|INF174KA1NH0,KOTAK MAHINDRA MUTUAL FUND
6304,BSE_EQ|INF0GCD01651,TRUST MUTUAL FUND
6305,BSE_EQ|INF0GCD01636,TRUST MUTUAL FUND
6306,BSE_EQ|INF0GCD01644,TRUST MUTUAL FUND
6307,BSE_EQ|INE527B01020,QUADRANT TELEVENTURES LIMITED
6308,BSE_EQ|INF200KA17X4,SBI MUTUAL FUND
6309,BSE_EQ|INF200KA18X2,SBI MUTUAL FUND
6310,BSE_EQ|INF204KC1BD6,NIPPON INDIA MUTUAL FUND
6311,BSE_EQ|INF204KC1BE4,NIPPON INDIA MUTUAL FUND
6312,BSE_EQ|INF204KC1BF1,NIPPON INDIA MUTUAL FUND
6313,BSE_EQ|INE609B01018,FIRST CUSTODIAN FUND INDIA L
6314,BSE_EQ|INF204KC1BH7,NIPPON INDIA MUTUAL FUND
6315,BSE_EQ|INF204KC1BI5,NIPPON INDIA MUTUAL FUND
6316,BSE_EQ|INE999A01015,KSB LIMITED
6317,BSE_EQ|INE0LCL01028,AVALON TECHNOLOGIES LIMITED
6318,BSE_EQ|INE0P7001013,SANCODE TECHNOLOGIES LIMITED
6319,BSE_EQ|INE0N7W01012,BEML LAND ASSETS LIMITED
6320,BSE_EQ|INE344D01018,KAMANWALA HOUSING CONSTRUCTION
6321,BSE_EQ|INF789F1AYK6,UTI MUTUAL FUND
6322,BSE_EQ|INE457H01027,SIMPLEX MILLS COMPANY LTD
6323,BSE_EQ|INE0NTC01019,RETINA PAINTS LIMITED
6324,BSE_EQ|INF740KA1SW3,DSP MUTUAL FUND
6325,BSE_EQ|INE634S01028,MANKIND PHARMA LIMITED
6326,BSE_EQ|INE705G01021,HIM TEKNOFORGE LIMITED
6327,BSE_EQ|INE456H01029,SIMPLEX PAPERS LTD
6328,BSE_EQ|INE680Z01018,AVG LOGISTICS LIMITED
6329,BSE_EQ|INE0ALR01029,ATAL REALTECH LIMITED
6330,BSE_EQ|INE0NDH25011,NEXUS SELECT TRUST
6331,BSE_EQ|INE210F01016,SWATI PROJECTS LIMITED
6332,BSE_EQ|INE549D01012,WSFX GLOBAL PAY LIMITED
6333,BSE_EQ|INE0GYI01028,HEMANT SURGICAL INDUSTRIES LIM
6334,BSE_EQ|INE524A01029,GABRIEL INDIA LTD
6335,BSE_EQ|INE0PA801013,GHCL TEXTILES LIMITED
6336,BSE_EQ|INE964W01021,MKPROTEINS LIMITED
6337,BSE_EQ|INE0NJ001013,CFF FLUID CONTROL LIMITED
6338,BSE_EQ|INE096I01021,ANJANI FOODS LIMITED
6339,BSE_EQ|INE0LOJ01019,IKIO LIGHTING LIMITED
6340,BSE_EQ|INE0N5O01013,SONALIS CONSUMER PRODUCTS LIMI
6341,BSE_EQ|INE0M5S23019,INDIAN HIGHWAY CONCESSIONS TRU
6342,BSE_EQ|INE0OJ401014,BIZOTIC COMMERCIAL LIMITED
6343,BSE_EQ|INE04Z101016,ASIAN WAREHOUSING LIMITED
6344,BSE_EQ|INE0ORA01015,COSMIC CRF LIMITED
6345,BSE_EQ|INE0ECP01024,HMA AGRO INDUSTRIES LIMITED
6346,BSE_EQ|INE568Z01015,URAVI T AND WEDGE LAMPS LIMITE
6347,BSE_EQ|INE0Q0M01015,VEEFIN SOLUTIONS LIMITED
6348,BSE_EQ|INE349Y01013,IDEAFORGE TECHNOLOGY LIMITED
6349,BSE_EQ|INE055S01018,CYIENT DLM LIMITED
6350,BSE_EQ|INE01BT01015,MACHHAR INDUSTRIES LIMITED
6351,BSE_EQ|INF740KA1SX1,DSP MUTUAL FUND
6352,BSE_EQ|INE602W01019,SENCO GOLD LIMITED
6353,BSE_EQ|INE552N01023,RKD AGRI AND RETAIL LIMITED
6354,BSE_EQ|INE0POP01017,ACCELERATEBS INDIA LIMITED
6355,BSE_EQ|INE0P3N01018,KAKA INDUSTRIES LIMITED
6356,BSE_EQ|INE758E01017,JIO FINANCIAL SERVICES LIMITED
6357,BSE_EQ|INE0NEV01011,AHASOLAR TECHNOLOGIES LIMITED
6358,BSE_EQ|INE735W01017,UTKARSH SMALL FINANCE BANK LIM
6359,BSE_EQ|INE0DN001027,ASARFI HOSPITAL LIMITED
6360,BSE_EQ|INE635I01018,PARSHWANATH CORPORATION LTD
6361,BSE_EQ|INE0NT901020,NETWEB TECHNOLOGIES INDIA LIMI
6362,BSE_EQ|INF769K01KS1,MIRAE ASSET MUTUAL FUND
6363,BSE_EQ|INF740KA1SZ6,DSP MUTUAL FUND
6364,BSE_EQ|INF740KA1SY9,DSP MUTUAL FUND
6365,BSE_EQ|INF740KA1TA7,DSP MUTUAL FUND
6366,BSE_EQ|INE0JO301016,YATHARTH HOSPITAL  TRAUMA CAR
6367,BSE_EQ|INE0LYO01018,INNOVATUS ENTERTAINMENT NETWOR
6368,BSE_EQ|INE342G01023,NIIT LEARNING SYSTEMS LIMITED
6369,BSE_EQ|INE381N01019,RAJVI LOGITRADE LIMITED
6370,BSE_EQ|INE0NN701020,ALLCARGO TERMINALS LIMITED
6371,BSE_EQ|INE570N01025,MILLENNIUM ONLINE SOLUTIONS I
6372,BSE_EQ|INF109KC18V5,ICICI PRUDENTIAL MUTUAL FUND
6373,BSE_EQ|INE0LXT01019,REDTAPE LIMITED
6374,BSE_EQ|INE03HW01020,VL EGOVERNANCE  IT SOLUTIONS
6375,BSE_EQ|INE423Y01016,SBFC FINANCE LIMITED
6376,BSE_EQ|INE338H01029,CONCORD BIOTECH LIMITED
6377,BSE_EQ|INE613B01010,ICDS LTD
6378,BSE_EQ|INE013V01011,SHELTER PHARMA LIMITED
6379,BSE_EQ|INE477A01020,CAN FIN HOMES LTD
6380,BSE_EQ|INE395N01027,TVS SUPPLY CHAIN SOLUTIONS LIM
6381,BSE_EQ|INF179KC1HB8,HDFC MUTUAL FUND
6382,BSE_EQ|INF179KC1HC6,HDFC MUTUAL FUND
6383,BSE_EQ|INE910G01027,MUNOTH CAPITAL MARKET LTD
6384,BSE_EQ|INE0MIS01010,PYRAMID TECHNOPLAST LIMITED
6385,BSE_EQ|INE0OJZ01019,SHOORA DESIGNS LIMITED
6386,BSE_EQ|INE0Q8P01011,BONDADA ENGINEERING LIMITED
6387,BSE_EQ|INE024001021,AEROFLEX INDUSTRIES LIMITED
6388,BSE_EQ|INF179KC1HE2,HDFC MUTUAL FUND
6389,BSE_EQ|INE0AE001013,VISHNU PRAKASH R PUNGLIA LIMIT
6390,BSE_EQ|INE0OWC01011,KHAZANCHI JEWELLERS LIMITED
6391,BSE_EQ|INE050B01023,ILFS INVESTMENT MANAGERS LTD
6392,BSE_EQ|INE0N2P01017,RISHABH INSTRUMENTS LIMITED
6393,BSE_EQ|INE05CZ01011,RATNAVEER PRECISION ENGINEERIN
6394,BSE_EQ|INE04T901017,KAHAN PACKAGING LIMITED
6395,BSE_EQ|INE682M01012,JUPITER LIFE LINE HOSPITALS LI
6396,BSE_EQ|INE777K01022,R R KABEL LIMITED
6397,BSE_EQ|INE0OYE01013,MESON VALVES INDIA LIMITED
6398,BSE_EQ|INE0OV601013,EMS LIMITED
6399,BSE_EQ|INE08U801020,SAMHI HOTELS LIMITED
6400,BSE_EQ|INE07K301024,ZAGGLE PREPAID OCEAN SERVICES
6401,BSE_EQ|INE721A01013,SHRIRAM FINANCE LIMITED
6402,BSE_EQ|INE0O3901029,TRANSINDIA REAL ESTATE LIMITED
6403,BSE_EQ|INE531F01015,NUVAMA WEALTH MANAGEMENT LIMIT
6404,BSE_EQ|INE438K01021,SAI SILKS KALAMANDIR LIMITED
6405,BSE_EQ|INE903U01023,SIGNATUREGLOBAL INDIA LIMITE
6406,BSE_EQ|INE271B01025,MAHARASHTRA SEAMLESS LTD
6407,BSE_EQ|INE0JR601024,YATRA ONLINE LIMITED
6408,BSE_EQ|INE372M01010,ARCL ORGANICS LTD
6409,BSE_EQ|INE880J01026,JSW INFRASTRUCTURE LIMITED
6410,BSE_EQ|INE0KNT01012,MANOJ VAIBHAV GEMS N JEWELLE
6411,BSE_EQ|INE851I01011,UPDATER SERVICES LIMITED
6412,BSE_EQ|INE0MIO01019,ORGANIC RECYCLING SYSTEMS LIMI
6413,BSE_EQ|INE0JWS01017,VALIANT LABORATORIES LIMITED
6414,BSE_EQ|INF769K01KT9,MIRAE ASSET MUTUAL FUND
6415,BSE_EQ|INE0M7501019,CITY CROPS AGRO LIMITED
6416,BSE_EQ|INE0Q1S01010,SUNITA TOOLS LIMITED
6417,BSE_EQ|INE0PA601017,VIVAA TRADECOM LIMITED
6418,BSE_EQ|INE0INJ01017,PLAZA WIRES LIMITED
6419,BSE_EQ|INE07U701015,IRM ENERGY LIMITED
6420,BSE_EQ|INE0QSW23016,INTELLIGENT SUPPLY CHAIN INFRA
6421,BSE_EQ|INF769K01KV5,MIRAE ASSET MUTUAL FUND
6422,BSE_EQ|INF769K01KU7,MIRAE ASSET MUTUAL FUND
6423,BSE_EQ|INE03EI01018,MAX ESTATES LIMITED
6424,BSE_EQ|INE0KBH01020,BLUE JET HEALTHCARE LIMITED
6425,BSE_EQ|INF200KA13Z8,SBI MUTUAL FUND
6426,BSE_EQ|INE121A01024,CHOLAMANDALAM INVESTMENT AND F
6427,BSE_EQ|INE0LMW01024,CELLO WORLD LIMITED
6428,BSE_EQ|INE0OH401016,KK SHAH HOSPITALS LIMITED
6429,BSE_EQ|INE910D01024,BOMBAY TALKIES LIMITED
6430,BSE_EQ|INE0QI101019,MISH DESIGNS LIMITED
6431,BSE_EQ|INE818W01011,ESAF SMALL FINANCE BANK LTD
6432,BSE_EQ|INE004A01022,PROTEAN EGOV TECHNOLOGIES LIMI
6433,BSE_EQ|INE771Z01015,SAGAR SYSTECH LTD
6434,BSE_EQ|INE0N6U01018,KALYANI CASTTECH LIMITED
6435,BSE_EQ|INE0PP401015,ARROWHEAD SEPERATION ENGINEERI
6436,BSE_EQ|INE202E01016,INDIAN RENEWABLE ENERGY DEVELO
6437,BSE_EQ|INE007N01010,FEDBANK FINANCIAL SERVICES LIM
6438,BSE_EQ|INE088P01015,ID INFO BUSINESS SERVICES LTD
6439,BSE_EQ|INE864X01013,DP WIRES LIMITED
6440,BSE_EQ|INE00Y201027,FLAIR WRITING INDUSTRIES LIMIT
6441,BSE_EQ|INE0RDR01012,SWASHTHIK PLASCON LIMITED
6442,BSE_EQ|INE0RDM01013,DEEPAK CHEMTEX LIMITED
6443,BSE_EQ|INE0P9J01013,AMIC FORGING LIMITED
6444,BSE_EQ|INF179KC1HA0,HDFC MUTUAL FUND
6445,BSE_EQ|INE0KQN01018,BAJEL PROJECTS LIMITED
6446,BSE_EQ|INF251K01SU9,BARODA BNP PARIBAS MUTUAL FUND
6447,BSE_EQ|INE922K01024,INDIA SHELTER FINANCE CORPORAT
6448,BSE_EQ|INE321T01012,DOMS INDUSTRIES LIMITED
6449,BSE_EQ|INE616N01034,INOX INDIA LIMITED
6450,BSE_EQ|INE0QSK01017,SIYARAM RECYCLING INDUSTRIES L
6451,BSE_EQ|INE0Q2Z01013,BENCHMARK COMPUTER SOLUTIONS L
6452,BSE_EQ|INE0FRK01012,MOTISONS JEWELLERS LIMITED
6453,BSE_EQ|INE843S01025,SURAJ ESTATE DEVELOPERS LIMITE
6454,BSE_EQ|INE046W01019,MUTHOOT MICROFIN LIMITED
6455,BSE_EQ|INE0PSJ01011,SAHARA MARITIME LIMITED
6456,BSE_EQ|INE330T01021,HAPPY FORGINGS LIMITED
6457,BSE_EQ|INE220Q01020,CREDO BRANDS MARKETING LIMITED
6458,BSE_EQ|INE0QZQ01019,SHANTI SPINTEX LIMITED
6459,BSE_EQ|INE0PEQ01016,RBZ JEWELLERS LIMITED
6460,BSE_EQ|INE02IJ01035,AZAD ENGINEERING LIMITED
6461,BSE_EQ|INF179KC1HD4,HDFC MUTUAL FUND
6462,BSE_EQ|INE0Q3R01026,SUNDARAMCLAYTON LIMITED
6463,BSE_EQ|INE0DUT01020,INNOVA CAPTAB LIMITED
6464,BSE_EQ|INE0QFT01015,AIK PIPES AND POLYMERS LIMITED
6465,BSE_EQ|INE0A6N01026,MANOJ CERAMIC LIMITED
6466,BSE_EQ|INE0RNZ01014,SHRI BALAJI VALVE COMPONENTS L
6467,BSE_EQ|INE919H01018,INDIAN METALS  FERRO ALLOYS L
6468,BSE_EQ|INE0PSC01024,DIGIDRIVE DISTRIBUTORS LIMITED
6469,BSE_EQ|INE0MGS01014,SAYAJI HOTELS INDORE LIMITED
6470,BSE_EQ|INE065J01024,TEAMO PRODUCTIONS HQ LIMITED
6471,BSE_EQ|INE0GEN01012,NEW SWAN MULTITECH LIMITED
6472,BSE_EQ|INE0QIS01011,SHREE MARUTINANDAN TUBES LIMIT
6473,BSE_EQ|INE456Z01021,MEDI ASSIST HEALTHCARE SERVICE
6474,BSE_EQ|INF0R8F01034,ZERODHA MUTUAL FUND
6475,BSE_EQ|INE07G501017,SAYAJI HOTELS PUNE LIMITED
6476,BSE_EQ|INE0Q1R01012,QUALITEK LABS LIMITED
6477,BSE_EQ|INF0QA701722,BAJAJ FINSERV MUTUAL FUND
6478,BSE_EQ|INF0QA701714,BAJAJ FINSERV MUTUAL FUND
6479,BSE_EQ|INE0PYT01018,EUPHORIA INFOTECH INDIA LIMI
6480,BSE_EQ|INE0G5901015,EPACK DURABLE LIMITED
6481,BSE_EQ|INE02H701025,NOVA AGRITECH LIMITED
6482,BSE_EQ|INE709A01018,VLS FINANCE LTD
6483,BSE_EQ|INF789F1AZD8,UTI MUTUAL FUND
6484,BSE_EQ|INF789F1AZE6,UTI MUTUAL FUND
6485,BSE_EQ|INF789F1AZF3,UTI MUTUAL FUND
6486,BSE_EQ|INE0OLZ01015,HARSHDEEP HORTICO LIMITED
6487,BSE_EQ|INE0R5Z01015,MAYANK CATTLE FOOD LIMITED
6488,BSE_EQ|INF789F1AYX9,UTI MUTUAL FUND
6489,BSE_EQ|INE0QZF01012,GABRIEL PET STRAPS LIMITED
6490,BSE_EQ|INF740KA1UF4,DSP MUTUAL FUND
6491,BSE_EQ|INF179KC1HW4,HDFC MUTUAL FUND
6492,BSE_EQ|INE988S01028,APEEJAY SURRENDRA PARK HOTELS
6493,BSE_EQ|INE0QXV01014,JASCH GAUGING TECHNOLOGIES LIM
6494,BSE_EQ|INE489B01023,SHRADHA AI TECHNOLOGIES LIMITE
6495,BSE_EQ|INE0KGZ01021,SIGNPOST INDIA LIMITED
6496,BSE_EQ|INE953L01027,JANA SMALL FINANCE BANK LIMITE
6497,BSE_EQ|INE0J1F01024,RASHI PERIPHERALS LIMITED
6498,BSE_EQ|INE646H01017,CAPITAL SMALL FINANCE BANK LTD
6499,BSE_EQ|INE0OYK01010,RUDRA GAS ENTERPRISE LIMITED
6500,BSE_EQ|INE010601016,ENTERO HEALTHCARE SOLUTIONS LI
6501,BSE_EQ|INE429D01017,INDIA CEMENTS CAPITAL LTD
6502,BSE_EQ|INE0QTF01015,VIBHOR STEEL TUBES LIMITED
6503,BSE_EQ|INE556D01017,ADMANUM FINANCE LTD
6504,BSE_EQ|INE359B01010,VEDAVAAG SYSTEMS LTD
6505,BSE_EQ|INF769K01LC3,MIRAE ASSET MUTUAL FUND
6506,BSE_EQ|INE486R01017,GPT HEALTHCARE LIMITED
6507,BSE_EQ|INF0R8F01042,ZERODHA MUTUAL FUND
6508,BSE_EQ|INE777F01014,EXICOM TELESYSTEMS LIMITED
6509,BSE_EQ|INE0PT501018,PLATINUM INDUSTRIES LIMITED
6510,BSE_EQ|INE0NQ801033,R K SWAMY LIMITED
6511,BSE_EQ|INE0NHL23019,BHARAT HIGHWAYS INVIT
6512,BSE_EQ|INE0MB501011,JGCHEMICALS LIMITED
6513,BSE_EQ|INE0M8R01011,KOURA FINE DIAMOND JEWELRY LIM
6514,BSE_EQ|INE0L9R01028,GOPAL SNACKS LIMITED
6515,BSE_EQ|INE510U01018,PUNE E  STOCK BROKING LIMITED
6516,BSE_EQ|INE0PB301013,SHIPPING CORPORATION OF INDIA
